id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,white_username,black_username,source
HNgYB846,True,1408162942875.0,1408163735098.0,75,resign,white,10+0,thecastle,1743,bolagasinovb,1738,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O a6 Bxc6 Nxc6 d4 exd4 Nxd4 Nxd4 Qxd4 Qf6 Qxf6 gxf6 Nc3 Bd6 Nd5 Be5 Bh6 c6 Nb6 Rb8 c3 Rg8 Rfe1 d6 Nxc8 Rxc8 f4 Rg6 fxe5 Rxh6 exd6 Kd7 Rad1 Re8 b3 Rh4 Rf1 Re6 Rd4 Rh5 Rb4 b5 Rd4 Rhe5 a4 c5 Rd5 Rxd6 Rxe5 fxe5 Rxf7+ Ke6 Rxh7 Rd3 Rh6+ Kd7 Rxa6 Rxc3 axb5 Rxb3 Ra7+ Kd6 Ra6+ Kc7 Rc6+ Kd7 Rxc5 Rb4 Rxe5,C60,Ruy Lopez: Cozio Defense,6,thecastle,bolagasinovb,lichess
4w787c2x,True,1408161827515.0,1408162733015.0,67,resign,white,10+0,thecastle,1735,michael_jordan,1759,f4 d5 b3 g6 Bb2 Nf6 e3 Bg7 Nf3 Bg4 Be2 O-O Na3 Nbd7 O-O c6 c4 e6 Qc2 Bf5 d3 Qb6 Qd2 Rfd8 Kh1 Rac8 Ne5 Nxe5 fxe5 Ng4 Bxg4 Bxg4 h3 Bh6 hxg4 Bxe3 Qe2 Bg5 Rae1 Kg7 Kh2 Rh8 Qf3 Qc7 cxd5 cxd5 Nb5 Qe7 Re2 h5 gxh5 Rxh5+ Kg1 Rch8 g3 Rh3 Ref2 Rh1+ Qxh1 Rxh1+ Kxh1 Be3 Rf3 Bc5 Nd6 Bxd6 exd6+,A03,Bird Opening: Dutch Variation,2,thecastle,michael_jordan,lichess
jPrhClhZ,True,1407561623015.0,1407562620724.0,65,mate,white,9+0,thecastle,1765,gar,1654,b3 e5 Bb2 Nc6 e3 Nf6 Bb5 a6 Bxc6 dxc6 Bxe5 Ng4 Bc3 Qh4 g3 Qh6 h3 Nf6 a4 Ne4 Qf3 Qg6 d3 Nxc3 Nxc3 Be6 Nge2 Bb4 O-O-O O-O e4 b5 Qf4 bxa4 Nxa4 f5 exf5 Rxf5 Qxb4 Rb5 Qf4 Rab8 Nd4 Rb4 Nc5 Bd5 Rh2 a5 c3 R4b6 c4 Bf7 Nd7 Rxb3 Nxb8 Rxb8 Qxc7 Rb4 Qd8+ Be8 Re1 Rxc4+ dxc4 Qd3 Qxe8#,A01,Nimzo-Larsen Attack: Modern Variation #4,5,thecastle,gar,lichess
TeYgeZug,True,1407561580541.0,1407563562772.0,2,outoftime,black,15+15,amron,1839,thecastle,1765,d4 d5,D00,Queen's Pawn Game,2,amron,thecastle,lichess
TNvYWA8H,True,1407560667552.0,1407561570717.0,39,outoftime,white,10+0,thecastle,1687,serik1,1763,e4 c5 d4 cxd4 Qxd4 Nc6 Qd1 d6 Nf3 a6 Be3 e6 Be2 Nf6 Nc3 h6 Qd2 Be7 O-O-O O-O Nd4 e5 Nxc6 bxc6 h3 Be6 f4 Qa5 a3 Rfb8 f5 Bd7 Rhf1 d5 Qe1 d4 Nd5 Nxd5 Qxa5,B21,Sicilian Defense: Smith-Morra Gambit #2,3,thecastle,serik1,lichess
VraReboP,True,1407452161670.0,1407452976166.0,66,outoftime,black,6+5,thecastle,1743,farshid_51,2134,Nf3 d5 b3 Nd7 e3 e5 Nc3 c6 Bb2 e4 Nd4 Ngf6 Be2 Ne5 O-O Bd6 d3 exd3 cxd3 O-O Rc1 Re8 Na4 Bb8 a3 Qd6 h3 Nxd3 Nf3 Nxc1 Qxc1 Ne4 Qa1 Qg6 Kh1 f6 Qc1 Be6 Ba1 Bd6 Bd4 Qh6 b4 Bxh3 gxh3 Qxh3+ Kg1 Ng5 Ne5 Bxe5 Bxe5 fxe5 Qd1 e4 Bg4 Nf3+ Qxf3 exf3 Bxh3 Re5 Nc5 h5 Nxb7 g5 Bd7 g4,A06,Nimzowitsch-Larsen Attack,3,thecastle,farshid_51,lichess
hcf8ufQe,False,1431213952338.0,1431214482731.0,53,resign,white,5+5,dillsgambitlive,1793,oldone69,1750,d4 d5 c4 e6 Nf3 Nf6 g3 c5 cxd5 exd5 Bg2 h6 O-O Nc6 Nc3 c4 Ne5 Bd6 Nxc6 bxc6 e4 Bc7 e5 Ng8 f4 Ne7 Be3 O-O g4 Kh8 Qd2 Ng8 f5 Rb8 Rf2 Bb6 g5 h5 Qe2 g6 e6 fxe6 fxg6 Rxf2 Qxh5+ Kg7 Qh7+ Kf8 Kxf2 Qe7 Kg1 Qg7 Rf1+,D30,Queen's Gambit Declined,4,dillsgambitlive,oldone69,lichess
ejxYXb9f,False,1431213523739.0,1431213947231.0,42,resign,black,5+5,oldone69,1750,dillsgambitlive,1793,d4 d5 c4 e6 Nf3 Be7 Nc3 Nf6 Bg5 O-O e3 Nbd7 Bd3 dxc4 Bxc4 c5 O-O b6 d5 Nxd5 Bxe7 Nxe7 Qe2 a6 Rfd1 Qc7 Rac1 Bb7 a3 Rfd8 Ba2 Ne5 Nxe5 Qxe5 Bb1 Nd5 Qc2 g6 Ne2 h5 Qe4 Qxb2,D60,Queen's Gambit Declined: Orthodox Defense |  Botvinnik Variation,13,oldone69,dillsgambitlive,lichess
yhdMDWuc,True,1497299023704.0,1497300031887.0,149,outoftime,white,8+0,kholpilov,2131,morerice,1924,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 f4 c5 c3 Nc6 Ndf3 Qb6 Ne2 a6 g3 cxd4 cxd4 Bb4+ Bd2 Bxd2+ Qxd2 Qb4 a3 Qxd2+ Kxd2 Na5 Re1 Nb6 Nc3 Bd7 Kc2 Rc8 Kb1 Nbc4 Bd3 O-O Re2 b5 Ka2 Nc6 b3 Nb6 Nb1 Ra8 Rc1 b4 a4 a5 Rec2 Rfc8 Nbd2 Ne7 g4 Rxc2+ Rxc2 Rc8 Nf1 Rxc2+ Bxc2 Nc6 Ne3 Nc8 Kb2 N8e7 Kc1 Bc8 Kd2 Ba6 f5 h6 h4 Bc8 f6 gxf6 exf6 Ng6 Bxg6 fxg6 g5 hxg5 hxg5 Kf7 Ng4 Ba6 Nge5+ Nxe5 Nxe5+ Kf8 Nxg6+ Kf7 Ne5+ Kf8 g6 Bf1 Nd7+ Kg8 Nc5 Bh3 Nb7 Bf5 g7 Kf7 Nxa5 Bh7 Nc6 Kxf6 Nxb4 Kxg7 Kc3 Kf7 Nc6 Ke8 Kb4 Kd7 Ne5+ Kd6 Kb5 Kc7 b4 Bc2 a5 Bb3 Kc5 Kb7 b5 Bc4 a6+ Ka7 Nc6+ Ka8 Na5 e5 Nxc4 exd4 Kxd4 Ka7 Kxd5 Ka8 Kc6 Ka7 b6+ Ka8 Nd6 Kb8 a7+ Ka8 b7+,C05,French Defense: Tarrasch Variation |  Pawn Center Variation,9,kholpilov,morerice,lichess
MI8jUZ9F,True,1496554535954.0,1496555413825.0,120,outoftime,black,8+0,morerice,1937,zpino,1869,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 d6 Na4 Bb6 Nxb6 axb6 d4 exd4 Nxd4 Bd7 O-O Nf6 Re1 O-O Bc4 Re8 Bg5 h6 Bh4 g5 Bg3 Nxe4 Nxc6 Bxc6 Qh5 Nxg3 Qxf7+ Kh8 hxg3 Qd7 Qg6 Qg7 Qxg7+ Kxg7 Kf1 b5 Bb3 Kf6 f4 gxf4 gxf4 Bd7 Kf2 c5 Bd5 Bc6 Bxc6 bxc6 Rxe8 Rxe8 Re1 Rg8 Kf3 b4 g4 Ra8 Ra1 d5 a3 bxa3 Rxa3 Rb8 b3 Rc8 Ra7 Kg6 f5+ Kf6 Kf4 Re8 Rc7 Re4+ Kf3 Kg5 Rxc6 Rxg4 Rxc5 Rf4+ Kg3 Rxf5 b4 Kf6 Rc6+ Ke5 Rxh6 Rf1 Rh5+ Kd4 Rh2 Rb1 Rd2+ Kc4 Kf3 Kxb4 Ke3 Kc5 c3 Rb3 Kd3 Rb8 Re2 Rh8 Re5 Rh3+ Kd2 Rh2+ Kd3 Rh1 Kd2 Rh7 Kd3 Rd7 Kd2 Kc4,C46,Three Knights Opening,5,morerice,zpino,lichess
XImsABAq,True,1477765081790.0,1477765606330.0,67,resign,white,5+5,milancuruvija,2182,stirlits,2210,e4 e6 d4 c6 c4 d5 cxd5 cxd5 e5 Nc6 Nc3 Bd7 Nf3 a6 a3 b5 Bd3 g6 O-O Bg7 Bg5 Nge7 Qd2 O-O Rad1 f6 exf6 Bxf6 Bxf6 Rxf6 Rfe1 Nf5 Bxf5 Rxf5 Ne2 Qc7 Ng3 Rff8 Rc1 Qd6 Ne5 Nxe5 Rxe5 Rac8 Rce1 Kg7 h4 Rf7 h5 Qf8 f3 Rf4 hxg6 hxg6 Qd3 Rc4 Rg5 Rh4 Qxg6+ Kh8 Ree5 Rh7 Rh5 Qg7 Rxh7+ Qxh7 Rh5,C00,French Defense: Normal Variation,3,milancuruvija,stirlits,lichess
qIn8fg1t,True,1477763880499.0,1477765055903.0,149,resign,white,5+5,blitzbullet,2622,milancuruvija,2188,e4 Nc6 Nf3 d5 exd5 Qxd5 Nc3 Qa5 d4 Bg4 Be3 O-O-O Be2 e5 d5 Nf6 dxc6 Rxd1+ Rxd1 bxc6 O-O Bc5 Bd2 Bb4 a3 Bd6 h3 Bh5 Rfe1 Qb6 b4 e4 Ng5 Bxe2 Nxe2 Rf8 Nc3 Qd4 Ncxe4 Nxe4 Nxe4 Qb2 Bc3 Qxc2 Bxg7 Rd8 Rc1 Qd3 Bf6 Rd7 Re3 Qd5 g3 Qf5 Kg2 h5 Rxc6 Kb7 Rcc3 Bf8 Re2 a6 Bg5 Rd4 Nc5+ Bxc5 Rxc5 Rd5 Be3 Qe4+ f3 Qf5 g4 hxg4 hxg4 Qd7 Rec2 Rxc5 Rxc5 c6 Rf5 Qe6 Bc5 Kc7 a4 Kd7 a5 Qe2+ Kg3 Ke6 Rf4 Qe1+ Bf2 Qb1 Re4+ Kd5 Bc5 f6 Kf4 Qh1 Re3 Qh2+ Kf5 Qh4 f4 Qh6 Rd3+ Kc4 Rd6 Qh7+ Kxf6 Qh6+ Kf5 Qh7+ Rg6 Qf7+ Kg5 Qd5+ f5 Qd2+ Kf6 Qd8+ Kg7 Qd7+ Kf6 Qd8+ Kf7 Qd7+ Be7 Qd5+ Kf8 Kb5 f6 Qe6 g5 Ka4 Rg7 Kb5 g6 Ka4 Rf7 Qc8+ Kg7 Kb5 Bc5 Qe8 Re7 Qd8 f7,B00,Nimzowitsch Defense |  Declined Variation,3,blitzbullet,milancuruvija,lichess
9hwv8krp,True,1477763110388.0,1477763832372.0,83,resign,white,5+5,stirlits,2199,milancuruvija,2233,e4 Nc6 c4 e5 d3 Bc5 Be2 h6 Nf3 Nf6 h3 d6 O-O Be6 Be3 Qd7 Nc3 a6 Bxc5 dxc5 Nd5 Qd8 a3 O-O Nh2 Nd4 Bg4 Nxg4 Nxg4 c6 Nde3 Qg5 Kh2 h5 b4 cxb4 axb4 hxg4 hxg4 Qf4+ g3 Qf6 f4 exf4 gxf4 Rfd8 Kg3 g5 f5 Qe5+ Kg2 Bc8 Ra2 Rd6 c5 Rh6 Rh1 Rh4 Rf2 f6 Nc4 Qc7 Nd6 Qh7 Rxh4 Qxh4 Rf1 Qh7 Qa1 Nc2 Qa2+ Kf8 Qxc2 Bd7 Rh1 Qg7 Qc4 Be8 Qe6 Rd8 d4 Bd7 Rh8+,B00,Nimzowitsch Defense,2,stirlits,milancuruvija,lichess
7UYzivja,True,1477762413943.0,1477763079246.0,97,draw,draw,5+5,milancuruvija,2239,stirlits,2198,e4 e6 d4 c6 c4 d6 Nc3 b6 Nf3 c5 Be3 Bb7 Bd3 Be7 Qd2 Nd7 O-O a6 a4 a5 Nb5 Bc6 d5 Bxb5 axb5 e5 b3 Ngf6 Bg5 O-O h3 Nh5 Be3 g6 Nh2 Ng7 Bh6 f5 Rae1 f4 Ng4 Bg5 Bxg5 Qxg5 Kh1 h5 Nh2 Qf6 Qe2 g5 Bc2 Kf7 Bd1 Rh8 Kg1 Ke7 f3 h4 Ng4 Qg6 Qf2 Nh5 Kh2 Ng3 Rg1 Nf6 Nxf6 Qxf6 Be2 Ra7 Ra1 Rha8 Ra4 Kd7 Rga1 Kc7 Bd1 Qd8 Kg1 Kb7 Qd2 Qc7 Kf2 Nh1+ Kg1 Ng3 Qc3 Kc8 Qe1 Kd7 Qc3 Ke7 Qe1 Kf6 Qc3 Ke7 Qe1,C00,French Defense: Normal Variation,3,milancuruvija,stirlits,lichess
8OOwyEfX,True,1477761653409.0,1477762081349.0,45,resign,white,5+5,milancuruvija,2184,hamada13,2200,e4 c5 Nf3 d6 d4 cxd4 c3 dxc3 Nxc3 g6 Bc4 Bg7 Qb3 e6 Bg5 Ne7 O-O-O Nbc6 Nb5 O-O Nxd6 Qc7 Kb1 Na5 Qc2 Nec6 Be2 Nb4 Qxc7 Nbc6 Bb5 a6 Bxc6 Nxc6 Rc1 Na7 Be7 Nb5 Nxb5 axb5 Bxf8 Bxf8 Qxc8 Rxc8 Rxc8,B53,Sicilian Defense: Modern Variations |  Tartakower,7,milancuruvija,hamada13,lichess
lciUGeFE,True,1477760622688.0,1477761651927.0,106,resign,white,5+5,hamada13,2183,milancuruvija,2257,e4 Nc6 d4 e5 d5 Nce7 f4 Ng6 fxe5 Qh4+ Ke2 Qxe4+ Be3 Nxe5 Nc3 Qg4+ Nf3 a6 h3 Qf5 Qd4 Qxc2+ Nd2 d6 g4 Nf6 Bg2 Bd7 Be4 Nxe4 Nxe4 Bb5+ Kf2 Qd3 Qxd3 Nxd3+ Kg3 Nxb2 Bd4 Nc4 Nf3 f6 a4 Bd7 Rhc1 Ne5 Rxc7 b5 axb5 Bxb5 Rb7 Rc8 Nh4 Be7 Nf5 Bf8 Nexd6+ Bxd6 Nxd6+ Kd8 Nf7+ Nxf7 Rxf7 Rc4 Bb6+ Kc8 Re1 Re8 Rxe8+ Bxe8 Rxg7 Rb4 Bc5 Rc4 Be7 Rd4 d6 Bg6 Rg8+ Kd7 Rd8+ Kc6 Ra8 Ra4 Ra7 Be8 Rc7+ Kb6 d7 Bxd7 Rxd7 Ra1 Bxf6 Rg1+ Kf2 Rh1 Rxh7 a5 Bd8+ Kb5 Rh5+ Kc4 Bxa5 Kd3 g5 Ke4,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,hamada13,milancuruvija,lichess
FFgnymed,True,1404698601094.0,1404699170576.0,68,mate,black,10+0,luigui0007,1883,plausibletheory,2093,e4 e6 d4 c5 c3 d5 exd5 exd5 Nf3 Nf6 Bg5 c4 h3 Bd6 Be2 O-O O-O h6 Bh4 Nbd7 Re1 Qc7 Bxf6 Nxf6 Nbd2 Bf5 Nf1 Rfe8 Nh4 Bh7 Nf3 Rad8 N1h2 Re6 Bf1 Rxe1 Qxe1 Re8 Qd1 Bf5 Qa4 b5 Qd1 a5 a3 b4 axb4 axb4 Qa4 bxc3 bxc3 Qb8 Bxc4 dxc4 Qxc4 Rc8 Qe2 Rxc3 g4 Be4 Qd2 Bxf3 Qxc3 Bxh2+ Kf1 Qb5+ Ke1 Qe2#,C00,Queen's Pawn Game: Franco-Sicilian Defense,4,luigui0007,plausibletheory,lichess
oWJgNP0E,False,1404696111155.0,1404696746992.0,75,mate,white,10+0,plausibletheory,2064,thiago,1947,b4 e5 Bb2 d6 e3 Be6 Nf3 Nf6 Nc3 Be7 Be2 h6 O-O Nbd7 d4 e4 d5 exf3 dxe6 fxe2 exd7+ Qxd7 Nxe2 O-O Qd3 Qg4 Nd4 Qh5 Nf5 Rae8 Nxe7+ Rxe7 Bxf6 gxf6 Qd4 Qg6 Qxa7 Kh8 Qxb7 Rg8 c3 Re5 g3 Rh5 Qxc7 Qe4 Qxf7 Qg4 Qxf6+ Kh7 Qxd6 Qh3 Qe7+ Rg7 Qe4+ Kh8 Qa8+ Kh7 Qg2 Qe6 a4 Rc7 Rfd1 Rxc3 Qb7+ Kg6 Rd7 Rc2 Rad1 Qh3 R7d6+ Kf5 Qf3+ Kg5 Qf4#,A00,Polish Opening: Czech Defense,4,plausibletheory,thiago,lichess
gC1Ewjif,False,1404694092948.0,1404694748952.0,72,mate,black,10+0,hamp,1713,plausibletheory,2054,e4 d5 e5 c5 Nf3 Nc6 c3 Bg4 Bb5 Qb6 Bxc6+ Qxc6 h3 Bxf3 Qxf3 e6 O-O Ne7 d4 cxd4 cxd4 Nf5 Be3 Qc4 Na3 Bxa3 bxa3 Nxd4 Bxd4 Qxd4 Qg3 O-O Rfd1 Qe4 f3 Qe3+ Kh1 Qxa3 Rd4 Rfc8 Qg5 Rc2 Rg4 g6 h4 Rac8 Kh2 Qxf3 h5 h6 Qh4 R8c4 Qd8+ Kg7 Rxg6+ fxg6 Qe7+ Qf7 Qxf7+ Kxf7 hxg6+ Kxg6 Rf1 Rg4 Rf6+ Kg5 Rxe6 Rgxg2+ Kh1 Rge2 a3 Re1#,B01,Scandinavian Defense,2,hamp,plausibletheory,lichess
Rs9iB7jG,False,1404693515875.0,1404694088742.0,67,mate,white,10+0,plausibletheory,2044,hamp,1716,d4 e6 c4 d5 Nf3 Nf6 g3 Nbd7 Bg2 Nb6 c5 Nc4 b3 Na5 b4 Nc4 Nbd2 Nxd2 Bxd2 Be7 Qc2 Bd7 Ne5 Bb5 a4 Bc4 Nxc4 dxc4 Bxb7 O-O Bxa8 Qxa8 f3 Qd5 Bf4 c6 e4 Qh5 O-O Qh3 b5 Rc8 b6 axb6 cxb6 Nh5 b7 Rd8 Bc7 Rf8 Rfb1 h6 b8=Q Rxb8 Rxb8+ Kh7 Qxc4 e5 Qxf7 Qd7 Bxe5 c5 g4 cxd4 gxh5 d3 Qxg7#,D30,Queen's Gambit Declined,4,plausibletheory,hamp,lichess
9UYo0Ap0,False,1404692763939.0,1404693416724.0,49,resign,white,10+0,plausibletheory,2004,gladpie,2004,b4 d5 Nf3 Qd6 Ba3 b5 Nc3 c6 e4 d4 e5 Qd8 Ne2 Bg4 Nexd4 e6 Be2 a5 c3 axb4 Bxb4 c5 Bxb5+ Nd7 h3 Bh5 Qb3 cxb4 cxb4 Bxf3 Qxf3 Ne7 Bxd7+ Kxd7 Qxf7 Qb6 Nb3 Qxb4 O-O Rc8 d4 Qb5 Nc5+ Rxc5 dxc5 Kd8 Rab1 Qxc5 Rfd1+,A06,Zukertort Opening: Santasiere's Folly,3,plausibletheory,gladpie,lichess
PMMNsHXc,False,1404692337222.0,1404692706705.0,41,mate,white,10+2,plausibletheory,2004,bander,1744,e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 d6 c4 Nf6 Nc3 g6 Nc2 Bg7 Be2 a6 O-O O-O Be3 Qc7 Nd5 Nxd5 cxd5 Nb8 Nd4 Bd7 Rc1 Qd8 f4 e5 dxe6 fxe6 Qb3 Re8 Qxb7 Bxd4 Bxd4 Nc6 Rxc6 Bxc6 Qg7#,B32,Sicilian Defense: Open #3,7,plausibletheory,bander,lichess
RFEfxG7Z,False,1404680295878.0,1404680951573.0,48,resign,black,15+0,ivan250556,1700,plausibletheory,1990,e4 c6 d4 d5 exd5 cxd5 Bf4 Nf6 h3 Qb6 Bc1 e5 dxe5 Ne4 Qe2 Bc5 Qb5+ Nc6 Qxb6 axb6 Be3 d4 Bd2 d3 cxd3 Bxf2+ Ke2 Nd4+ Kd1 Ng3 Nf3 Nb3 axb3 Rxa1 Kc2 Nxh1 Bb4 Ng3 Nfd2 Be3 Ne4 Nxf1 Nd6+ Kd7 Nxf7 Re8 Bd6 Ke6,B13,Caro-Kann Defense: Exchange Variation,5,ivan250556,plausibletheory,lichess
FFjiLA39,False,1404679158549.0,1404679707478.0,50,resign,black,5+8,drums,1677,plausibletheory,1944,e4 c5 Nf3 d6 d4 Nf6 dxc5 Qa5+ Nc3 Nxe4 Bd2 Nxd2 Qxd2 Qxc5 Bd3 g6 O-O Bg7 Ne4 Qb6 c3 d5 Neg5 h6 Nh3 Bxh3 gxh3 Nc6 Rfe1 O-O-O a4 e5 Bf1 e4 Nh4 Ne5 a5 Qf6 f4 Qxh4 fxe5 Bxe5 Qe3 Kb8 Bg2 f5 Qf2 Bxh2+ Kf1 Bg3,B50,Sicilian Defense: Modern Variations |  Anti-Qxd4 Move Order,6,drums,plausibletheory,lichess
ZNEni4Xk,False,1404524295777.0,1404524715540.0,41,resign,white,10+0,plausibletheory,1831,tupy,1733,c4 Nf6 Nf3 e6 g3 d5 d4 c5 cxd5 Nxd5 Bg2 Nc6 O-O Be7 dxc5 Bxc5 Qc2 Bb6 Rd1 Qe7 a3 Qc5 Qxc5 Bxc5 b4 Be7 Bb2 Bf6 Ra2 O-O Bxf6 Nxf6 b5 Ne7 Ne5 Ned5 Rc2 Rd8 e4 Nb6 Rxd8+,A13,English Opening: Neo-Catalan,6,plausibletheory,tupy,lichess
CXc3JlST,False,1404523670477.0,1404524162342.0,47,resign,white,10+0,plausibletheory,1769,philco,1655,e4 d6 d4 Nf6 Nc3 c6 f3 Qc7 Nge2 e5 g4 h6 Bg2 Be7 O-O g5 Be3 a5 Ng3 Na6 dxe5 dxe5 Na4 b5 Nb6 Rb8 Nxc8 Rxc8 Nf5 Rd8 Qe2 Bc5 Kh1 Kf8 Rfd1 Kg8 Rxd8+ Qxd8 Rd1 Qc7 Bxc5 Nxc5 Rd6 Ne8 Rxc6 Qa7 Qe3,B07,Czech Defense,6,plausibletheory,philco,lichess
4Xb8tTFM,True,1417026197487.0,1417028886843.0,72,mate,black,20+0,nashi,1814,inuit_nunaat,2038,d4 c5 d5 e5 e4 d6 Bb5+ Bd7 Bxd7+ Nxd7 Nc3 h5 h3 h4 Nf3 g6 Bg5 Ne7 Bxh4 Rxh4 Nxh4 b5 Nxb5 Qa5+ Nc3 Rb8 Qc1 Qb4 Nf3 f5 exf5 gxf5 O-O e4 Nd2 Bh6 a3 Qd4 Rd1 Qg7 Qb1 Kf7 Qa2 Rg8 g3 Bxd2 Rxd2 Qh6 Re2 Qxh3 Nb5 f4 Nxd6+ Kf8 Rxe4 f3 Rf4+ Kg7 Rxf3 Rh8 Rf7+ Kg6 f3 Qxg3+ Kf1 Rh2 Rg7+ Kxg7 Nf5+ Nxf5 Re1 Qf2#,A44,Semi-Bononi,6,nashi,inuit_nunaat,lichess
glXdlizY,True,1416922548971.0,1416923507443.0,80,resign,black,10+0,zarrabi57,1809,inuit_nunaat,2058,d4 f5 e4 fxe4 Nc3 Nf6 Bg5 b6 Bxf6 exf6 Nxe4 Bb7 Bd3 Qe7 Qe2 Nc6 O-O-O O-O-O Nf3 Re8 Rhe1 Kb8 Ng3 Qxe2 Rxe2 Bd6 Rde1 Rxe2 Rxe2 Nb4 Bc4 g5 a3 Nd5 Nf5 Nf4 Nxd6 Nxe2+ Bxe2 cxd6 Kd2 Be4 Bb5 Bxf3 gxf3 Kc7 d5 Re8 Bd3 h5 c4 Re5 h3 f5 b3 Kd8 Be2 h4 Kd3 Re8 Kd2 Ke7 Bd3 Kf6 b4 g4 fxg4 fxg4 Bf1 Kf5 hxg4+ Kxg4 Bg2 h3 Bh1 Kf4 a4 h2 Bg2 Rg8,A83,Dutch Defense: Staunton Gambit |  Nimzowitsch Variation,8,zarrabi57,inuit_nunaat,lichess
lVNu3WMF,True,1416922257680.0,1416922529051.0,40,resign,black,10+0,zima1947,1838,inuit_nunaat,2048,e4 e5 Nf3 d5 exd5 e4 Qe2 Nf6 d3 Qxd5 Nc3 Bb4 dxe4 Bxc3+ bxc3 Nxe4 Nd2 f5 f3 O-O fxe4 fxe4 Qc4 Be6 Qxd5 Bxd5 Bc4 c6 Nxe4 Bxc4 Nd6 Bd5 Rg1 b5 Ba3 Nd7 c4 bxc4 Nxc4 Rfe8+,C40,Elephant Gambit: Paulsen Countergambit,6,zima1947,inuit_nunaat,lichess
kLUlsUuv,True,1416921965531.0,1416922703530.0,32,outoftime,black,10+0,inuit_nunaat,2048,mohamad-aghae,1885,f4 d5 e4 dxe4 Nc3 Nf6 Bc4 a6 h3 b5 Bb3 Bb7 Qe2 e6 a3 c5 d3 exd3 cxd3 Nc6 Nf3 Bd6 Bxe6 O-O O-O Re8 Qf2 Rxe6 Ng5 Re8 Qh4 Nd4,A03,Bird Opening: Williams Gambit,3,inuit_nunaat,mohamad-aghae,lichess
H8iHvrXN,False,1502658564738.0,1502663458188.0,50,resign,black,30+30,sparklehorse,2475,unicornz,2305,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Bc4 e6 a3 b5 Ba2 Bb7 O-O Nbd7 f4 Qc7 Qe2 g6 f5 gxf5 exf5 e5 Ne6 Qc6 Nd5 Rg8 Nec7+ Kd8 Bd2 Rc8 Ba5 Rxc7 Bxc7+ Ke8 c4 bxc4 Qxc4 Nxd5 Qxc6 Bxc6 Rfc1 Nc5 Bxd5 Bxd5 g3 Nb3,B90,Sicilian Defense: Najdorf |  Lipnitsky Attack,11,sparklehorse,unicornz,lichess
FhlquHrV,True,1404326960800.0,1404328224462.0,129,resign,white,5+8,goxi1278,1679,jedi-tal,1795,c4 e5 e3 d6 g3 g6 Bg2 c6 Ne2 Bg7 Nbc3 Nf6 b3 Be6 Bb2 Nbd7 d4 exd4 Nxd4 O-O O-O Re8 e4 h5 Re1 Nh7 Nxe6 Rxe6 Rb1 Qc7 Ne2 Bxb2 Rxb2 Nc5 Nf4 Rf6 b4 Ne6 Nxe6 fxe6 f4 b6 e5 dxe5 fxe5 Rf5 Rbe2 Rd8 Qc2 Qd7 Be4 Qd4+ Kg2 Rxe5 Bxg6 Rxe2+ Rxe2 Ng5 Bh7+ Kf8 Rf2+ Ke7 Qg6 Qe3 h4 Nf3 Qg7+ Kd6 Rxf3 Qe2+ Rf2 Qxc4 Rd2+ Qd5+ Rxd5+ cxd5 Bd3 Rd7 Qf8+ Re7 Qd8+ Rd7 Qb8+ Ke7 Qf4 Rb7 Qg5+ Kd6 Qxh5 Kc6 Qe8+ Kd6 h5 Re7 Qb8+ Rc7 Qxc7+ Kxc7 h6 Kc6 h7 b5 h8=Q a6 Qe8+ Kb6 Qxe6+ Kb7 Qxd5+ Kb6 Be4 Kc7 Qc6+ Kd8 Bf5 Ke7 Qxa6 Kf8 Qxb5 Ke7 Qd5 Kf6 Qe6+ Kg7 g4 Kf8 Qd7 Kg8 Bg6,A20,English Opening: King's English Variation,2,goxi1278,jedi-tal,lichess
MLycrtPH,True,1479046611977.0,1479046742038.0,22,resign,white,10+0,luca275,1730,leon1999,1849,e4 d5 exd5 Nf6 Nf3 Nxd5 Bc4 g6 O-O Bg7 c3 O-O d4 Nc6 Bb3 Qd6 Nbd2 e5 Ne4 Qe6 dxe5 Qxe5,B01,Scandinavian Defense: Modern Variation #2,4,luca275,leon1999,lichess
